time,value
34307,246
34319,265
34331,417
34343,394
34356,242
34369,264
34381,408
34394,376
34406,225
34418,254
34432,399
34444,368
34456,222
34468,256
34481,402
34494,371
34506,227
34519,265
34531,413
34543,383
34561,378
34571,208
34582,377
34593,377
34606,221
34618,266
34631,413
34643,370
34656,223
34668,272
34680,415
34694,370
34706,227
34718,279
34731,418
34743,373
34755,229
34768,285
34781,423
34793,370
34805,230
34818,0
34829,0
34840,0
34851,0
34862,0
34873,0
34884,0
34894,0
34906,0
34917,0
34928,0
34938,0
34950,0
34961,0
34971,0
34982,0
34994,0
35005,4
35015,0
35026,2
35038,0
35049,0
35059,0
35070,0
35082,0
35092,0
35103,0
35115,0
35126,0
35136,0
35147,0
35163,0
35174,0
35185,0
35195,0
35207,6
35218,0
35228,210
35239,37
35251,112
35262,172
35273,60
35284,119
35295,211
35306,71
35317,119
35329,236
35340,87
35351,134
35362,251
35373,101
35384,141
35395,267
35406,116
35418,150
35429,277
35440,132
35451,159
35462,288
35473,147
35484,154
35497,290
35510,257
35522,0
35533,0
35544,2
35555,0
35566,0
35577,1
35588,0
35599,0
35610,0
35620,0
35632,0
35643,1
35654,0
35664,0
35676,8
35687,0
35698,0
35708,0
35720,0
35731,0
35747,0
35759,0
35769,0
35780,2
35791,1
35803,0
35813,0
35824,0
35835,0
35846,0
35857,0
35868,0
35879,0
35890,0
35901,0
35912,0
35922,1
35934,0
35945,0
35956,0
35966,0
35978,0
35989,1
35999,0
36011,0
36022,0
36033,0
36043,0
36055,2
36066,0
36076,0
36087,0
36099,1
36110,0
36120,0
36131,0
36143,0
36153,0
36164,0
36175,0
36187,0
36197,0
36208,1
36219,0
36231,0
36241,0
36252,0
36263,0
36274,1
36285,0
36296,0
36307,0
36318,0
36329,5
36340,2
36350,0
36362,0
36377,13
36388,0
36400,0
36410,14
36421,0
36432,0
36444,17
36454,0
36465,0
36476,23
36488,0
36498,0
36509,17
36520,0
36532,0
36542,17
36553,0
36564,0
36575,18
36586,0
36597,0
36609,25
36619,0
36630,0
36641,24
36653,0
36663,0
36674,22
36685,0
36697,1
36707,17
36718,0
36729,5
36740,26
36751,0
36762,10
36773,17
36784,0
36795,5
36806,15
36817,0
36828,13
36839,12
36850,0
36861,16
36872,9
36883,0
36894,15
36905,8
36916,0
36927,22
36938,0
36950,0
36960,0
36976,0
36987,0
36999,0
37010,0
37020,0
37031,0
37043,0
37053,0
37064,0
37075,0
37087,0
37097,0
37108,0
37120,0
37130,0
37141,0
37152,0
37163,0
37174,0
37185,0
37196,0
37207,0
37218,0
37229,0
37239,0
37251,0
37262,0
37273,0
37283,0
37295,0
37306,0
37316,0
37327,0
37339,0
37349,0
37360,0
37371,0
37383,0
37393,0
37404,0
37415,0
37426,0
37437,0
37448,0
37459,0
37470,0
37481,0
37492,0
37502,0
37514,0
37525,0
37536,0
37547,0
37558,1
37569,0
37579,0
37591,0
37619,0
37630,0
37641,0
37652,0
37663,0
37675,0
37685,0
37696,0
37707,0
37718,0
37729,0
37740,0
37751,0
37762,0
37773,0
37784,0
37794,0
37806,0
37817,0
37828,0
37838,0
37850,0
37861,0
37871,0
37882,0
37894,0
37905,0
37915,0
37926,0
37938,0
37948,0
37959,0
37970,0
37981,0
37992,0
38003,0
38014,0
38025,0
38036,0
38047,0
38057,0
38069,0
38080,0
38091,0
38102,0
38113,0
38124,0
38134,0
38146,0
38157,0
38168,0
38178,0
38190,0
38201,0
38211,0
38222,0
38234,0
38250,0
38261,0
38272,0
38283,0
38294,0
38305,0
38316,0
38327,0
38338,0
38348,0
38360,0
38371,0
38381,0
38392,0
38404,0
38415,0
38425,0
38436,0
38448,0
38458,0
38469,0
38480,0
38492,0
38502,0
38513,0
38524,0
38535,0
38546,0
38557,0
38568,0
38579,0
38590,0
38601,0
38611,0
38623,0
38634,0
38644,0
38656,0
38667,0
38678,0
38688,0
38700,0
38711,0
38721,0
38732,0
38744,0
38755,0
38765,0
38776,0
38788,0
38798,0
38809,0
38820,0
38831,0
38842,0
38853,0
38864,0
38881,0
38892,0
38902,0
38914,0
38925,0
38935,0
38946,0
38958,0
38968,0
38979,0
38990,0
39002,0
39012,0
39023,0
39034,0
39045,0
39056,0
39067,0
39078,0
39089,0
39100,0
39111,0
39121,0
39133,0
39144,0
39155,0
39165,0
39177,0
39188,0
39198,0
39209,0
39221,0
39231,0
39242,0
39254,0
39265,0
39275,0
39286,0
39298,0
39308,0
39319,0
39330,0
39342,0
39352,0
39363,0
39374,0
39385,0
39396,0
39407,0
39418,0
39429,0
39440,0
39451,0
39461,0
39473,0
39484,0
39494,0
39511,0
39521,0
39532,0
39543,0
39554,0
39565,0
39576,0
39586,0
39598,0
39609,0
39620,0
39630,0
39642,0
39653,0
39663,0
39674,0
39686,0
39697,0
39707,0
39718,0
39730,0
39740,0
39751,0
39762,0
39774,0
39784,0
39795,0
39806,0
39817,0
39828,0
39839,0
39849,0
39861,0
39872,0
39883,0
39894,0
39905,0
39916,0
39926,0
39938,0
39949,0
39960,0
39970,0
39982,0
39993,0
40003,0
40014,0
40026,0
40037,0
40047,0
40058,0
40070,0
40080,0
40091,0
40102,0
40113,0
40124,0
40140,0
40152,0
40163,0
40174,0
40184,0
40196,0
40207,0
40217,0
40228,0
40240,0
40250,0
40261,0
40272,0
40284,0
40294,0
40305,0
40316,0
40327,0
40338,0
40349,0
40360,0
40371,0
40382,0
40393,0
40403,0
40415,0
40426,0
40436,0
40448,0
40459,0
40470,0
40480,0
40492,0
40503,0
40513,0
40524,0
40536,0
40547,0
40557,0
40568,0
40580,0
40590,0
40601,0
40612,0
40624,0
40634,0
40645,0
40656,0
40667,0
40678,0
40689,0
40699,0
40711,0
40722,0
40733,0
40743,0
40755,0
40770,0
40781,0
40792,0
40803,0
40814,0
40825,0
40836,0
40847,0
40858,0
40868,0
40880,0
40891,0
40902,0
40912,0
40924,0
40935,0
40945,0
40956,0
40968,0
40978,0
40989,0
41000,0
41012,0
41022,0
41033,0
41044,0
41055,0
41066,0
41077,0
41089,0
41099,0
41110,0
41121,0
41132,0
41143,0
41154,0
41164,0
41176,0
41187,0
41198,0
41208,0
41220,0
41231,0
41241,0
41252,0
41264,0
41275,0
41285,0
41296,0
41308,0
41318,0
41329,0
41340,0
41351,0
41362,0
41373,0
41390,0
41401,0
41412,0
41422,0
41434,0
41445,0
41455,0
41466,0
41478,0
41488,0
41499,0
41510,0
41522,0
41532,0
41543,0
41554,0
41565,0
41576,0
41587,0
41598,0
41609,0
41620,0
41631,0
41641,0
41653,0
41664,0
41674,0
41686,0
41697,0
41708,0
41718,0
41730,0
41741,0
41751,0
41762,0
41774,0
41785,0
41795,0
41806,0
41818,0
41828,0
41839,0
41850,0
41862,0
41872,0
41883,0
41894,0
41905,0
41916,0
41927,0
41937,0
41949,0
41960,0
41971,0
41981,0
41993,0
42004,0
42019,0
42030,0
42041,0
42052,0
42063,0
42074,0
42085,0
42096,0
42106,0
42118,0
42129,0
42140,0
42150,0
42162,0
42173,0
42183,0
42194,0
42206,0
42216,0
42227,0
42238,0
42250,0
42260,0
42271,0
42283,0
42293,0
42304,0
42315,0
42327,0
42337,0
42348,0
42359,0
42370,0
42381,0
42392,0
42402,0
42414,0
42425,0
42436,0
42446,0
42458,0
42469,0
42479,0
42490,0
42502,0
42513,0
42523,0
42534,0
42546,0
42556,0
42567,0
42578,0
42590,0
42600,0
42611,0
42622,0
42633,0
42650,0
42660,0
42672,0
42683,0
42693,0
42704,0
42716,0
42726,0
42737,0
42748,0
42760,0
42770,0
42781,0
42792,0
42803,1
42814,0
42825,0
42836,0
42847,0
42858,0
42869,0
42880,0
42891,0
42902,0
42913,0
42924,0
42935,0
42946,0
42956,0
42968,0
42979,0
42990,0
43000,0
43012,0
43023,0
43033,0
43044,0
43056,0
43066,0
43077,0
43088,0
43100,0
43110,0
43121,0
43132,0
43143,0
43154,0
43165,0
43176,0
43187,0
43198,0
43209,0
43219,0
43231,0
43242,0
43253,0
43264,0
43279,0
43290,0
43301,0
43312,0
43323,0
43334,0
43344,0
43356,0
43367,0
43378,0
43388,0
43400,0
43411,0
43421,0
43432,0
43444,0
43455,0
43465,0
43476,0
43488,0
43498,0
43509,0
43521,0
43532,0
43542,0
43553,0
43565,0
43575,0
43586,0
43597,0
43608,0
43619,0
43630,0
43641,0
43652,0
43663,0
43674,0
43684,0
43696,0
43707,0
43718,0
43728,0
43740,0
43751,0
43761,0
43772,0
43784,0
43794,0
43805,0
43816,0
43828,0
43838,0
43849,0
43860,0
43871,0
43882,0
43893,0
43910,0
43921,0
43931,0
43942,0
43954,0
43965,0
43975,0
43986,0
43998,0
44008,0
44019,0
44030,0
44042,0
44052,1
44063,0
44075,0
44085,0
44096,0
44107,0
44119,0
44129,0
44140,0
44151,0
44162,0
44173,0
44184,0
44194,0
44206,0
44217,0
44228,0
44238,0
44250,0
44261,0
44271,0
44282,0
44294,0
44304,1
44315,0
44326,0
44338,0
44348,0
44359,0
44370,0
44381,0
44392,0
44403,0
44414,0
44425,0
44436,0
44447,0
44457,0
44469,0
44480,0
44491,0
44502,0
44513,0
44524,0
44539,0
44550,0
44561,0
44572,0
44582,0
44594,0
44605,0
44616,0
44626,0
44638,0
44649,0
44659,0
44670,0
44682,0
44693,0
44703,0
44715,0
44726,0
44736,0
44747,0
44759,0
44770,0
44780,0
44791,0
44803,0
44813,0
44824,0
44835,0
44847,0
44857,0
44868,0
44879,0
44890,0
44901,0
44912,0
44922,0
44934,0
44945,0
44956,0
44966,0
44978,0
44989,0
44999,0
45010,0
45022,0
45033,0
45043,0
45054,0
45066,0
45076,0
45087,0
45099,0
45109,0
45120,0
45131,0
45143,0
45153,0
45169,0
45180,0
45192,0
45203,0
45213,0
45224,0
45236,0
45246,0
45257,0
45268,0
45280,0
45290,0
45301,0
45313,0
45323,0
45334,0
45345,0
45356,0
45367,0
45378,0
45389,0
45400,0
45411,0
45422,0
45432,0
45444,0
45455,0
45466,0
45476,0
45488,0
45499,0
45509,0
45520,0
45532,0
45543,0
45553,0
45564,0
45576,0
45586,0
45597,0
45608,0
45619,0
45630,0
45641,0
45652,0
45663,0
45674,0
45685,0
45696,0
45707,0
45718,0
45729,0
45740,0
45751,0
45762,0
45772,0
45784,0
45799,0
45810,0
45821,0
45832,0
45843,0
45854,0
45864,0
45876,0
45887,0
45897,0
45908,0
45920,0
45931,0
45941,0
45953,0
45964,0
45974,0
45985,0
45997,0
46008,0
46018,0
46029,0
46041,0
46051,0
46062,0
46073,0
46085,0
46095,0
46106,0
46117,0
46128,0
46139,0
46150,0
46161,0
46172,0
46183,0
46194,0
46204,0
46216,0
46227,0
46237,0
46248,0
46260,0
46271,0
46281,0
46292,0
46304,0
46314,0
46325,0
46337,0
46348,0
46358,0
46369,0
46381,0
46391,0
46402,0
46413,0
46430,0
46441,0
46451,0
46462,0
46474,0
46485,1
46495,0
46507,0
46518,0
46528,0
46539,0
46551,0
46561,0
46572,0
46583,0
46595,0
46605,0
46616,0
46627,0
46638,0
46649,0
46660,0
46671,0
46682,0
46693,0
46704,0
46714,0
46726,0
46737,0
46748,0
46758,0
46770,0
46781,0
46791,0
46802,0
46814,0
46824,0
46835,0
46846,0
46858,0
46868,0
46879,0
46891,0
46901,0
46912,0
46923,0
46934,0
46945,0
46956,0
46967,0
46978,0
46989,0
47000,0
47010,0
47022,0
47033,0
47048,0
47059,0
47070,0
47081,0
47092,0
47102,0
47114,0
47125,0
47136,0
47147,0
47158,0
47169,0
47179,0
47191,0
47202,0
47213,0
47223,0
47235,0
47246,0
47256,0
47267,0
47279,0
47289,0
47300,0
47311,0
47323,0
47333,0
47344,0
47355,0
47366,0
47377,0
47388,0
47399,0
47410,0
47421,0
47432,0
47442,0
47454,0
47465,0
47476,0
47486,0
47498,0
47509,0
47519,0
47531,0
47542,0
47552,0
47563,0
47575,0
47586,0
47596,0
47607,0
47619,0
47629,0
47640,0
47651,0
47663,0
47679,0
47689,0
47700,0
47712,0
47722,0
47733,0
47745,0
47756,0
47766,0
47777,0
47789,0
47799,0
47810,0
47821,0
47833,0
47843,0
47854,0
47865,0
47876,0
47887,0
47898,0
47909,0
47920,0
47931,0
47942,0
47952,0
47964,0
47975,0
47985,0
47996,0
48008,0
48019,0
48029,0
48040,0
48052,0
48062,0
48073,0
48084,0
48096,0
48106,0
48117,0
48129,0
48139,0
48150,0
48161,0
48173,0
48183,0
48194,0
48205,0
48216,0
48227,0
48238,0
48248,0
48260,0
48271,0
48282,0
48292,0
48308,0
48319,0
48330,0
48340,0
48352,0
48363,0
48374,0
48385,0
48396,0
48407,0
48417,0
48429,0
48440,0
48451,0
48461,0
48473,0
48484,0
48494,0
48505,0
48517,0
48527,0
48538,0
48549,0
48561,0
48571,0
48582,0
48593,0
48604,0
48615,0
48626,0
48637,0
48648,0
48659,0
48670,0
48680,0
48692,0
48703,0
48713,0
48724,0
48736,0
48747,0
48757,0
48769,0
48780,0
48790,0
48801,0
48813,0
48824,0
48834,0
48845,0
48857,0
48867,0
48878,0
48889,0
48900,0
48911,0
48922,0
48939,0
48950,1
48960,0
48971,0
48983,0
48994,0
49004,0
49015,0
49027,0
49037,0
49048,0
49059,0
49070,0
49081,0
49092,0
49103,0
49114,0
49125,0
49136,0
49146,0
49158,0
49169,0
49180,0
49190,0
49202,0
49213,0
49223,0
49234,0
49246,0
49256,0
49267,0
49278,0
49290,0
49300,0
49311,0
49323,0
49333,0
49344,0
49355,0
49367,0
49377,0
49388,0
49399,0
49410,0
49421,0
49432,0
49442,0
49454,0
49465,0
49476,0
49486,0
49498,0
49509,0
49519,0
49530,0
49542,0
49553,0
49568,0
49579,0
49590,0
49601,0
49611,0
49623,0
49634,0
49645,0
49655,0
49667,0
49678,0
49688,0
49699,0
49711,0
49722,0
49732,0
49743,0
49755,0
49765,0
49776,0
49787,0
49799,0
49809,0
49820,0
49831,0
49842,0
49853,0
49864,0
49874,0
49886,0
49897,0
49908,0
49918,0
49930,0
49941,0
49951,0
49963,0
49974,0
49985,0
49995,0
50007,0
50018,0
50028,0
50039,0
50051,0
50061,0
50072,0
50083,0
50095,0
50105,0
50116,0
50127,0
50138,0
50149,0
50160,0
50171,0
50182,0
50198,0
50209,0
50221,0
50232,0
50242,0
50253,0
50265,0
50275,0
50286,0
50297,0
50309,0
50319,0
50330,0
50341,0
50352,0
50363,0
50374,0
50385,0
50396,0
50407,0
50418,0
50428,0
50440,0
50451,0
50462,0
50472,0
50484,0
50495,0
50505,0
50516,0
50528,0
50538,0
50549,0
50561,0
50572,0
50582,0
50593,0
50605,0
50615,0
50626,0
50637,0
50649,0
50659,0
50670,0
50681,0
50692,0
50703,0
50714,0
50725,0
50736,0
50747,0
50758,0
50768,0
50780,0
50791,0
50801,0
50812,0
50828,0
50839,0
50850,0
50861,0
50872,0
50883,0
50894,0
50905,0
50916,0
50927,0
50937,0
50949,0
50960,0
50971,0
50981,0
50993,0
51004,0
51014,0
51025,0
51037,0
51047,0
51058,0
51069,0
51081,0
51091,0
51102,0
51113,0
51124,0
51135,0
51146,0
51158,0
51168,0
51179,0
51190,0
51201,0
51212,0
51223,0
51234,0
51245,0
51256,0
51267,0
51277,0
51289,0
51300,0
51311,0
51321,0
51333,0
51344,0
51354,0
51365,0
51377,0
51388,0
51398,0
51409,0
51421,0
51431,0
51442,0
51459,0
51470,0
51481,0
51491,0
51503,0
51514,0
51524,0
51535,0
51547,0
51558,0
51568,0
51579,0
51591,0
51601,0
51612,0
51623,0
51635,0
51645,0
51656,0
51667,0
51678,0
51689,0
51700,0
51712,0
51722,0
51733,0
51744,0
51755,0
51766,0
51777,0
51787,0
51799,0
51810,0
51821,0
51831,0
51843,0
51854,0
51864,0
51875,0
51887,0
51898,0
51908,0
51919,0
51931,0
51941,0
51952,0
51963,0
51974,0
51985,0
51996,0
52007,0
52018,0
52029,0
52040,0
52050,0
52062,0
52073,0
52088,0
52100,0
52110,0
52121,0
52132,0
52143,0
52154,0
52165,0
52175,0
52187,0
52198,0
52209,0
52219,0
52231,0
52242,0
52252,0
52263,0
52275,0
52286,0
52296,0
52307,0
52319,0
52329,0
52340,0
52352,0
52363,0
52373,0
52384,0
52396,0
52406,0
52417,0
52428,0
52439,0
52450,0
52461,0
52472,0
52483,0
52494,0
52505,0
52515,0
52527,0
52538,0
52549,0
52559,0
52571,0
52582,0
52592,0
52603,0
52615,0
52625,0
52636,0
52647,0
52659,0
52669,0
52680,0
52691,0
52708,0
52719,0
52729,0
52741,0
52752,0
52762,0
52773,0
52785,0
52796,0
52806,0
52817,0
52829,0
52839,0
52850,0
52861,0
52873,0
52883,0
52894,0
52905,0
52916,0
52927,0
52938,0
52948,0
52960,0
52971,0
52982,0
52993,0
53004,0
53015,0
53025,0
53037,0
53048,0
53059,0
53069,0
53081,0
53092,0
53102,0
53113,0
53125,0
53135,0
53146,0
53157,0
53169,0
53179,0
53190,0
53201,0
53212,0
53223,0
53234,0
53245,0
53256,0
53267,0
53278,0
53288,0
53300,0
53311,0
53321,0
53338,0
53348,0
53359,0
53370,0
53381,0
53392,0
53403,0
53414,0
53425,0
53436,0
53447,0
53457,0
53469,0
53480,0
53490,0
53501,0
53513,0
53524,0
53534,0
53545,0
53557,0
53567,0
53578,0
53590,0
53601,0
53611,0
53622,0
53634,0
53644,0
53655,0
53666,0
53678,0
53688,0
53699,0
53710,0
53721,0
53732,0
53743,0
53753,0
53765,0
53776,0
53787,0
53797,0
53809,0
53820,0
53830,0
53841,0
53853,0
53864,0
53874,0
53885,0
53897,0
53907,0
53918,0
53929,0
53941,0
53951,0
53967,0
53979,0
53990,0
54001,0
54011,0
54023,0
54034,0
54044,0
54055,0
54067,0
54077,0
54088,0
54099,0
54111,0
54121,0
54132,0
54144,0
54154,0
54165,0
54176,0
54188,0
54198,0
54209,0
54220,0
54231,0
54242,0
54253,0
54263,0
54275,0
54286,0
54297,0
54307,0
54319,0
54330,0
54340,0
54351,0
54363,0
54374,0
54384,0
54395,0
54407,0
54417,0
54428,0
54439,0
54451,0
54461,0
54472,0
54483,0
54494,0
54505,0
54516,0
54526,0
54538,0
54549,0
54560,0
54571,0
54582,0
54597,0
54608,0
54620,0
54630,0
54641,0
54652,0
54663,0
54674,0
54685,0
54695,0
54707,0
54718,0
54729,0
54739,0
54751,0
54762,0
54772,0
54784,0
54795,0
54806,0
54816,0
54828,0
54839,0
54849,0
54860,0
54872,0
54882,0
54893,0
54904,0
54916,0
54926,0
54937,0
54948,0
54959,0
54970,0
54981,0
54992,0
55003,0
55014,0
55025,0
55035,0
55047,0
55058,0
55068,0
55079,0
55091,0
55102,0
55112,0
55123,0
55135,0
55145,0
55156,0
55168,0
55179,0
55189,0
55200,0
55212,0
55228,0
55239,0
55249,0
55261,0
55272,0
55282,0
55293,0
55305,0
55316,0
55326,0
55337,0
55349,0
55359,0
55370,0
55382,0
55393,0
55403,0
55414,0
55426,0
55436,0
55447,0
55458,0
55469,0
55480,0
55491,0
55502,0
55513,0
55524,0
55535,0
55545,0
55557,0
55568,0
55579,0
55589,0
55601,0
55612,0
55622,0
55633,0
55645,0
55656,0
55666,0
55677,0
55689,0
55699,0
55710,0
55721,0
55732,0
55743,0
55754,0
55766,0
55776,0
55787,0
55798,0
55809,0
55820,0
55831,0
55842,0
55858,0
55868,0
55879,0
55890,0
55902,0
55912,0
55923,0
55934,0
55945,0
55956,0
55967,0
55977,0
55989,0
56000,0
56011,0
56022,0
56033,0
56044,0
56054,0
56066,0
56077,0
56088,0
56098,0
56110,0
56121,0
56131,0
56142,0
56154,0
56165,0
56175,0
56186,0
56198,0
56208,0
56219,0
56230,0
56241,0
56252,0
56263,0
56274,0
56285,0
56296,0
56307,0
56317,0
56329,0
56340,0
56351,0
56361,0
56373,0
56384,0
56394,0
56406,0
56417,0
56428,0
56438,0
56450,0
56461,0
56471,0
56488,0
56499,0
56510,0
56521,0
56531,0
56543,0
56554,0
56564,0
56576,0
56587,0
56598,0
56608,0
56620,0
56631,0
56641,0
56652,0
56664,0
56675,0
56685,0
56696,0
56708,0
56718,0
56729,0
56740,0
56752,0
56762,0
56773,0
56784,0
56795,0
56806,0
56817,0
56827,0
56839,0
56850,0
56861,0
56871,0
56883,0
56894,0
56904,0
56915,0
56927,0
56938,0
56948,0
56960,0
56971,0
56981,0
56992,0
57004,0
57014,0
57025,0
57036,0
57048,0
57058,0
57069,0
57080,0
57091,0
57102,0
57117,0
57128,0
57140,0
57150,0
57161,0
57172,0
57183,0
57194,0
57205,0
57217,0
57227,0
57238,0
57249,0
57260,0
57271,0
57282,0
57292,0
57304,0
57315,0
57326,0
57336,0
57348,0
57359,0
57369,0
57380,0
57392,0
57403,0
57413,0
57424,0
57436,0
57446,0
57457,0
57468,0
57480,0
57490,0
57501,0
57512,0
57523,0
57534,0
57545,0
57556,0
57567,0
57578,0
57589,0
57600,0
57611,0
57622,0
57632,0
57644,0
57655,0
57666,0
57676,0
57688,0
57699,0
57709,0
57720,0
57732,0
57748,0
57759,0
57769,0
57781,0
57792,0
57803,0
57814,0
57825,0
57836,0
57846,0
57858,0
57869,0
57880,0
57890,0
57902,0
57913,0
57923,0
57934,0
57946,0
57957,0
57967,0
57978,0
57990,0
58000,0
58011,0
58022,0
58033,0
58044,0
58055,0
58066,0
58077,0
58088,0
58099,0
58109,0
58121,0
58132,0
58143,0
58153,0
58165,0
58176,0
58186,0
58198,0
58209,0
58220,0
58230,0
58242,0
58253,0
58263,0
58274,0
58286,0
58296,0
58307,0
58318,0
58330,0
58340,0
58351,0
58366,0
58378,0
58389,0
58399,0
58411,0
58422,0
58432,0
58443,0
58455,0
58465,0
58476,0
58487,0
58499,0
58509,0
58520,0
58531,0
58542,0
58553,0
58564,0
58575,0
58586,0
58597,0
58608,0
58618,0
58630,0
58641,0
58651,0
58662,0
58674,0
58685,0
58695,0
58706,0
58718,0
58728,0
58739,0
58750,0
58762,0
58772,0
58783,0
58795,0
58805,0
58816,0
58827,0
58839,0
58849,0
58860,0
58871,0
58882,0
58893,0
58904,0
58915,0
58926,0
58937,0
58948,0
58958,0
58970,0
58981,0
58997,0
59009,0
59019,0
59030,0
59041,0
59052,0
59063,0
59074,0
59084,0
59096,0
59107,0
59118,0
59128,0
59140,0
59151,0
59161,0
59172,0
59184,0
59195,0
59205,0
59216,0
59228,0
59238,0
59249,0
59260,0
59272,0
59282,0
59293,0
59304,0
59315,0
59326,0
59337,0
59347,0
59359,0
59370,0
59381,0
59392,0
59403,0
59414,0
59424,0
59436,0
59447,0
59458,0
59468,0
59480,0
59491,0
59501,0
59512,0
59524,0
59535,0
59545,0
59556,0
59568,0
59578,0
59589,0
59600,0
59611,0
59627,0
59637,0
59649,0
59660,0
59670,0
59681,0
59693,0
59703,0
59714,0
59725,0
59737,0
59747,0
59758,0
59769,0
59780,0
59791,0
59802,0
59813,0
59824,0
59835,0
59846,0
59856,0
59868,0
59879,0
59890,0
59900,0
59912,0
59923,0
59933,0
59944,0
59956,0
59966,0
59977,0
59988,0
60000,0
60010,0
60021,0
60033,0
60043,0
60054,0
60065,0
60077,0
60087,0
60098,0
60109,0
60120,0
60131,0
60142,0
60153,0
60164,0
60175,0
60186,0
60196,0
60208,0
60219,0
60230,0
60240,0
60257,0
60268,0
60279,0
60291,0
60301,0
60312,0
60323,0
60334,0
60345,0
60356,0
60366,0
60378,0
60389,0
60400,0
60410,0
60422,0
60433,0
60443,0
60454,0
60466,0
60477,0
60487,0
60498,0
60510,0
60520,0
60531,0
60542,0
60554,0
60564,0
60575,0
60587,0
60597,0
60608,0
60619,0
60631,0
60641,0
60652,0
60663,0
60674,0
60685,0
60696,0
60707,0
60718,0
60729,0
60740,0
60750,0
60762,0
60773,0
60784,0
60794,0
60806,0
60817,0
60827,0
60838,0
60850,0
60860,0
60871,0
60887,0
60898,0
60909,0
60919,0
60931,0
60942,0
60953,0
60963,0
60975,0
60986,0
60996,0
61007,0
61019,0
61029,0
61040,0
61051,0
61063,0
61073,0
61084,0
61095,0
61106,0
61117,0
61128,0
61139,0
61150,0
61161,0
61172,0
61182,0
61194,0
61205,0
61216,0
61227,0
61238,0
61249,0
61259,0
61271,0
61282,0
61292,0
61303,0
61315,0
61326,0
61336,0
61347,0
61359,0
61369,0
61380,0
61391,0
61403,0
61413,0
61424,0
61435,0
61446,0
61457,0
61468,0
61479,0
61490,0
61501,0
61517,0
61529,0
61540,0
61550,0
61561,0
61573,0
61583,0
61594,0
61605,0
61617,0
61627,0
61638,0
61649,0
61660,0
61671,0
61682,0
61692,0
61704,0
61715,0
61726,0
61736,0
61748,0
61759,0
61769,0
61780,0
61792,0
61803,0
61813,0
61825,0
61836,0
61846,0
61857,0
61869,0
61879,0
61890,0
61901,0
61913,0
61923,0
61934,0
61945,0
61956,0
61967,0
61978,0
61989,0
62000,0
62011,0
62022,0
62032,0
62044,0
62055,0
62065,0
62076,0
62088,0
62099,0
62109,0
62120,0
62132,0
62147,0
62157,0
62169,0
62180,0
62191,0
62201,0
62213,0
62224,0
62234,0
62245,0
62257,0
62268,0
62278,0
62289,0
62301,0
62311,0
62322,0
62333,0
62344,0
62355,0
62366,0
62377,0
62388,0
62399,0
62410,0
62420,0
62432,0
62443,0
62454,0
62465,0
62476,0
62487,0
62497,0
62509,0
62520,0
62531,0
62541,0
62553,0
62564,0
62574,0
62585,0
62597,0
62607,0
62618,0
62629,0
62641,0
62651,0
62662,0
62673,0
62684,0
62695,0
62706,0
62717,0
62728,0
62739,0
62750,0
62760,0
62778,0
62788,0
62799,0
62811,0
62821,0
62832,0
62843,0
62855,0
62865,0
62876,0
62887,0
62898,0
62909,0
62920,0
62931,0
62942,0
62953,0
62964,0
62974,0
62986,0
62997,0
63007,0
63019,0
63030,0
63041,0
63051,0
63063,0
63074,0
63084,0
63095,0
63107,0
63118,0
63128,0
63139,0
63151,0
63161,0
63172,0
63183,0
63195,0
63205,0
63216,0
63227,0
63238,0
63249,0
63260,0
63271,0
63282,0
63293,0
63304,0
63314,0
63326,0
63337,0
63348,0
63358,0
63370,0
63381,0
63391,0
63407,0
63418,0
63429,0
63440,0
63451,0
63462,0
63473,0
63483,0
63495,0
63506,0
63517,0
63527,0
63539,0
63550,0
63560,0
63571,0
63583,0
63593,0
63604,0
63616,0
63627,0
63637,0
63648,0
63660,0
63670,0
63681,0
63692,0
63704,0
63714,0
63725,0
63736,0
63747,0
63758,0
63769,0
63780,0
63791,0
63802,0
63813,0
63823,0
63835,0
63846,0
63857,0
63867,0
63879,0
63890,0
63900,0
63911,0
63923,0
63934,0
63944,0
63955,0
63967,0
63977,0
63988,0
64000,0
64010,0
64027,0
64037,0
64049,0
64060,0
64070,0
64081,0
64093,0
64103,0
64114,0
64125,0
64137,0
64147,0
64158,0
64169,0
64180,0
64191,0
64202,0
64214,0
64224,0
64235,0
64246,0
64257,0
64268,0
64279,0
64290,0
64301,0
64312,0
64323,0
64333,0
64345,0
64356,0
64366,0
64377,0
64389,0
64400,0
64410,0
64421,0
64433,0
64443,0
64454,0
64465,0
64477,0
64487,0
64498,0
64509,0
64520,0
64531,0
64542,0
64552,0
64564,0
64575,0
64586,0
64596,0
64608,0
64619,0
64629,0
64641,0
64656,0
64667,0
64678,0
64689,0
64700,0
64711,0
64721,0
64733,0
64744,0
64755,0
64765,0
64777,0
64788,0
64798,0
64809,0
64821,0
64832,0
64842,0
64854,0
64865,0
64875,0
64886,0
64898,0
64908,0
64919,0
64930,0
64942,0
64952,0
64963,0
64974,0
64985,0
64996,0
65007,0
65018,0
65029,0
65040,0
65051,0
65061,0
65073,0
65084,0
65095,0
65105,0
65117,0
65128,0
65138,0
65149,0
65161,0
65171,0
65182,0
65193,0
65205,0
65215,0
65226,0
65238,0
65248,0
65259,15
65270,15
65287,0
65298,0
65309,11
65319,0
